id_cliente,id_emprestimo,id_historico,idade_cliente,salario_cliente,tipo_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros,salario_emprestimo,tempo_como_cliente,INADIMPLENTE,POSSIBILIDADE_INADIMPLENCIA
igpSRic5-Tadk,fqkxvMI3-pO7F,O1a8rQAY-Mgvv,30.0,75480.0,alugado,1.0,reforma,A,5500.0,5.99,0.14,6.0,0,1.0
DuOORt0L-LOIL,BJ4sfiRv-p5BP,p9JdMq24-brNn,22.0,36000.0,alugado,4.0,quitar,A,7000.0,6.99,0.14,3.0,0,0.0
O0KGj4rY-DSFZ,oyCtxXMr-xTr2,3Ww9kzSs-v7OH,22.0,39000.0,financiado,6.0,reforma,A,18000.0,7.88,0.33,2.0,0,1.0
5yFxWjLc-0S4N,IKGkqxzy-RcHp,1AQPTAi3-7MKo,23.0,57500.0,alugado,2.0,ensino,C,5000.0,14.26,0.05,3.0,0,0.0
DoyI6xRQ-2vbh,EjcdpjCl-Hh2r,dPoqdxXm-gfAI,28.0,60000.0,financiado,12.0,saude,D,9000.0,15.05,0.11,5.0,0,1.0
swlARmiL-73TA,sEPhAaRU-YL8T,YUGFB1RK-m3bT,23.0,75000.0,financiado,4.0,saude,D,14400.0,15.7,0.5,3.0,0,1.0
aUOJZ7J3-Pi2u,8wNIF5FB-7zsb,ATyIm9dS-fPu4,25.0,107000.0,financiado,4.0,quitar,A,10000.0,7.88,0.23,15.0,0,0.0
qoE3vPKw-DUSG,60rWt7t1-THxh,hmLFyYXf-PDzt,24.0,72000.0,alugado,4.0,quitar,A,9000.0,7.9,0.23,10.0,0,0.0
HnJ6hsi3-FKe7,kJk8Hu4J-6JJa,tbg8X1l2-G8X7,26.0,130000.0,financiado,10.0,saude,C,1500.0,13.72,0.05,8.0,0,1.0
4dBgF6pe-dP8Q,vG4aKXlG-Hdx4,gS9WGeWO-erP3,23.0,68500.0,financiado,7.0,saude,B,4000.0,9.88,0.05,4.0,0,0.0
qEm5alYq-wSGX,QDkGCpij-dHLS,euqvjJSJ-ohzU,24.0,72000.0,financiado,1.0,risco,A,7600.0,7.88,0.16,16.0,0,0.0
NxxNZa7w-bzFa,emllPw3q-SPlj,FlqM2A9s-jY5W,24.0,43680.0,alugado,1.0,reforma,B,18000.0,11.89,0.25,2.0,0,0.0
gpvtu18j-leWY,Uhu4UhBJ-Hjmk,3YecvBnl-u7aw,31.0,80000.0,financiado,6.0,pessoal,B,8000.0,9.63,0.13,4.0,0,0.0
txF3hYf0-RhU4,6miHae5g-dcm0,BS68WET0-EkSD,32.0,42000.0,alugado,6.0,risco,A,7200.0,8.0,0.17,3.0,0,0.0
dSQxQay2-ZH8j,HRWe2fpt-t2Dr,4KZUHbfL-xHrh,29.0,24000.0,alugado,1.0,saude,B,13000.0,12.69,0.12,2.0,1,1.0
tlG5zU3i-esYR,cQZfmtRA-owLd,oyl1TDAt-g2Rl,26.0,19200.0,proprio,7.0,risco,D,19400.0,16.0,0.15,4.0,0,0.0
EkY1M9r3-kZBj,pw1D8xS2-dvfH,J87ymfN9-KaIU,22.0,70000.0,financiado,3.0,pessoal,B,8400.0,11.89,0.28,4.0,0,0.0
Hpi4nBg4-XhIm,lTORsDaX-g7Bm,rxdR2eST-EJ6Y,23.0,40000.0,financiado,7.0,quitar,A,15000.0,6.54,0.2,2.0,0,0.0
FfDex8tM-vsSx,r3wmPL9A-4fmC,CexFF6dj-NmOk,28.0,78465.0,proprio,9.0,risco,C,4000.0,10.78,0.13,5.0,0,0.0
b2U2zhMP-lPDc,0rzcF1EA-dRYn,snjdS2IH-jtCW,22.0,30000.0,financiado,0.0,risco,A,10000.0,6.03,0.08,9.0,0,0.0
oHtuOuNl-jDBL,aT29HFsN-uDmS,eXP1E7lz-BeyC,23.0,32000.0,alugado,4.0,pessoal,B,6000.0,9.91,0.12,15.0,0,0.0
MykfHzQ7-4JB7,YQOlZ2vp-DAGy,3uYjS8v0-A267,26.0,61000.0,financiado,10.0,quitar,D,6000.0,16.89,0.19,4.0,0,1.0
uMBb17OO-qik7,vNUuinIc-46W4,QaNk7vtW-rWsh,23.0,32388.0,financiado,0.0,ensino,A,15000.0,8.9,0.34,9.0,1,1.0
36MsdO7D-uGa8,hk0nEeaL-8Kcx,I1ec5567-JUTG,27.0,33000.0,alugado,7.0,saude,B,15000.0,11.14,0.15,8.0,0,0.0
tUBwuKiN-bLqz,Mfr1xgxL-TWCp,3SB5xtTW-fpbJ,25.0,45000.0,financiado,4.0,ensino,C,6000.0,12.99,0.11,2.0,0,0.0
O3yYTcvN-aCvH,zFTAFFn0-5Yfo,NEJoi130-vFYm,38.0,67200.0,financiado,11.0,reforma,A,6000.0,5.42,0.14,2.0,0,0.0
KfXD7SA4-u8n0,z3NK3iih-O8ce,PjUjuBgu-bLrF,28.0,55000.0,financiado,6.0,ensino,B,3000.0,12.42,0.04,3.0,0,0.0
ezOvm7FS-YPP8,6If1fwk8-4UEJ,vZDXhLey-NR2j,39.0,55059.0,alugado,16.0,quitar,A,7000.0,8.9,0.3,2.0,0,0.0
3kddPdWB-uT2q,FXoAITi9-cjr4,fbc8cPEp-uJEB,34.0,86000.0,alugado,4.0,reforma,A,10000.0,7.14,0.08,2.0,0,0.0
CeagASdu-IzPS,RiYeiLf2-S1DA,f19tdxWg-0nhP,27.0,100000.0,financiado,2.0,ensino,A,15000.0,8.94,0.1,6.0,0,0.0
G0UApxLy-OfNs,oKb1w4Dl-gEj7,3kClciZK-WJmG,24.0,85000.0,financiado,1.0,risco,B,4000.0,8.88,0.07,3.0,0,0.0
dTPD8GfL-g9Ki,ycGt46Zl-w8HU,NHsQYIPj-6CEC,22.0,62000.0,financiado,6.0,reforma,C,10700.0,14.22,0.07,4.0,0,0.0
rY0PFy7Y-F8Kb,sut8oG7I-0S7f,WnnKfNGv-bAEl,22.0,87800.0,alugado,3.0,ensino,B,15000.0,9.99,0.23,10.0,0,0.0
7X6LLDXC-rnMX,hyzrkwAS-zXNL,w9OWsOgx-DxQz,39.0,110000.0,alugado,5.0,saude,A,8000.0,7.9,0.11,3.0,0,0.0
v0ZRnqyX-HRgu,PInkMnXN-e5CC,lg0xK1xI-Pu86,32.0,153000.0,financiado,5.0,risco,D,15000.0,14.96,0.44,7.0,0,1.0
ICprTb6t-yPXf,wll3jCnM-d8OK,uDzzbcuu-GSPC,25.0,42000.0,alugado,3.0,pessoal,B,8000.0,12.21,0.18,4.0,0,0.0
Fvl0ysLb-yWEI,EcA9IOLP-EpHP,JBSnaQ5c-FyTs,27.0,43080.0,alugado,7.0,risco,C,10000.0,13.49,0.12,3.0,1,0.0
fTM824iw-aCL9,8EdMlms3-xMtW,YLy2dxZ3-31KB,44.0,45000.0,alugado,0.0,quitar,A,12000.0,6.03,0.13,15.0,0,0.0
uzCp4jsb-3lLR,fUIgSgOk-3ZN9,I1ru6h9X-tZjT,26.0,75000.0,financiado,2.0,reforma,D,1000.0,16.29,0.06,4.0,0,0.0
d9b4PSmL-esyB,3k0SgjDO-NWG4,SsTYeD7I-Jcpn,32.0,45489.0,financiado,13.0,saude,D,16000.0,15.99,0.12,3.0,0,1.0
11wMIZih-2omy,BcCWuOOu-f4yY,RxcHOydv-wefX,25.0,30000.0,proprio,3.0,pessoal,C,6000.0,15.96,0.18,2.0,0,1.0
vUxDC8PA-L7dS,H6HN00u5-U9je,RuBK6cWY-TUFz,22.0,60000.0,financiado,6.0,ensino,A,8000.0,7.51,0.22,8.0,0,0.0
gpMhlW24-kCij,O74R0cEJ-W1I2,6bb5UGWh-hsJv,23.0,32000.0,alugado,2.0,saude,B,18250.0,10.25,0.43,2.0,0,1.0
XMDiTRyW-Zix4,XYelaaBM-7Mwa,vcYdG3oR-NQuL,30.0,41000.0,alugado,14.0,pessoal,B,4000.0,10.37,0.03,6.0,0,0.0
fy4YjexM-JYTS,ZjdyUQ9p-0x7B,cTzzNkUy-TgWI,28.0,37000.0,financiado,3.0,risco,B,10000.0,11.71,0.19,4.0,0,0.0
EKOIvLZr-bMcS,gjibWvxS-Exse,Up5DbYcE-Nned,32.0,60040.0,alugado,1.0,ensino,B,10000.0,10.71,0.05,16.0,0,1.0
LgFCvbQt-i6Lt,t2GviEws-k9zJ,krlxoadn-wQXW,23.0,78000.0,alugado,7.0,quitar,C,12000.0,12.87,0.38,27.0,0,1.0
tREBnFsO-MvyH,jGosfFS7-dLtg,cX7f3ykq-j4Tw,25.0,55000.0,proprio,1.0,ensino,C,11000.0,14.22,0.18,4.0,1,0.0
Rb8k12Zq-S58b,5DOnaekt-Wu4e,SeipeZsj-JyK9,27.0,24000.0,alugado,2.0,pessoal,A,5400.0,8.94,0.07,4.0,0,0.0
MgZnG3rw-DyPJ,jBeKLq17-p2Bv,hFbWq4n3-apwY,23.0,38850.0,alugado,0.0,reforma,D,3325.0,16.89,0.06,4.0,0,0.0
cEEktdK2-vAje,0PjRKxZF-2olz,quiXRl9T-Yqrk,26.0,100000.0,alugado,3.0,ensino,A,22750.0,8.9,0.35,10.0,0,0.0
H5vO8pGZ-2w71,iedonniw-Qeoe,8DG28n5k-SeRK,45.0,60000.0,alugado,4.0,ensino,D,12000.0,12.49,0.16,6.0,0,0.0
fcYMrR1k-i05J,xodXOCRS-Uopb,Ue0IMCKa-d0AQ,23.0,35000.0,alugado,5.0,reforma,D,6400.0,16.29,0.22,2.0,0,1.0
bvxfcsYz-78hf,CzeSPLnD-TJEr,lHahu60S-n2eu,24.0,62400.0,alugado,8.0,risco,B,14000.0,12.42,0.16,3.0,0,0.0
9cJ7f3A0-5lH7,fIl2dGsS-UZ56,ZSKhw1Wq-Grfc,22.0,60000.0,alugado,0.0,quitar,C,4000.0,13.98,0.27,8.0,0,1.0
xG2Xx7fq-dZ2x,yvssWcmx-84BA,uAY8KKAo-rRMm,22.0,75000.0,alugado,6.0,risco,B,4000.0,12.69,0.09,6.0,0,0.0
33bzPi0l-qoKx,pUBfCwBJ-flW8,F0SLv1gE-sSoi,32.0,52500.0,financiado,9.0,risco,B,29000.0,12.69,0.36,6.0,0,1.0
pmrtaiwu-FcGv,qUwNHuD1-JiLE,D9wblpCD-LFdK,23.0,33000.0,alugado,2.0,saude,A,18000.0,8.94,0.24,2.0,1,1.0
WntQ1h0g-ndF5,QxNrBuJy-auwo,9nnNvxTl-JdTX,25.0,86004.0,alugado,1.0,ensino,D,2300.0,13.17,0.06,9.0,0,0.0
ZpQu9eui-Nlbo,uhYsCNqv-R4nm,EUISsTtL-yyBe,24.0,47000.0,alugado,8.0,risco,B,1800.0,9.63,0.02,10.0,0,0.0
9EST0hn1-52gs,Cuznruv2-q6cx,mZNITwLu-mxfU,27.0,75400.0,financiado,3.0,reforma,B,5200.0,10.75,0.07,5.0,1,0.0
rnmvKYXb-DbE7,hg9LyCkk-Rsfw,EQECu8xs-tZGo,60.0,49008.0,proprio,5.0,reforma,B,20000.0,9.99,0.32,4.0,0,0.0
2MvEKvPT-w7Zq,RvwOAPnM-9qiW,ksgTWq8C-cmrU,31.0,54200.0,alugado,4.0,risco,D,15275.0,16.89,0.2,7.0,0,0.0
9scQo4vJ-Dnd7,EXdY2AYB-BNkl,2uwSNtSt-pcAH,22.0,30000.0,alugado,1.0,ensino,B,10000.0,12.42,0.31,12.0,0,1.0
ByuDG1Xk-R6wA,pR9qrHeA-xPuv,0Pph3yEf-7K7H,28.0,55000.0,financiado,4.0,saude,B,17000.0,10.95,0.29,4.0,1,0.0
ECRN2m41-67cs,do3Pj6Da-8CLz,qt6jW6Eb-dJ8v,25.0,80004.0,alugado,9.0,ensino,A,9000.0,5.79,0.21,2.0,0,0.0
GIJ435AZ-T163,Kht1NOPS-33Gc,hUWWonC5-yqhx,21.0,40116.0,alugado,2.0,saude,B,24000.0,10.62,0.17,4.0,0,0.0
a0oCgIUk-XbHt,rii64y0N-PqMb,0FZNfEKD-1bUD,26.0,132000.0,financiado,10.0,risco,B,13500.0,11.49,0.07,3.0,0,0.0
vxSRsB72-r0df,jXKYgQDb-L6D9,Amf3PHRS-drzc,32.0,220000.0,financiado,13.0,risco,A,9575.0,9.63,0.17,3.0,0,0.0
G4y3iuOM-jsvl,BH4wCvc0-e74L,GZe2PgRx-JZDH,28.0,97296.0,financiado,12.0,reforma,B,12000.0,11.14,0.14,12.0,1,0.0
LaSat9Sk-zLa0,UIoqJ7CC-WuGE,wwqxF5Oz-fwXp,23.0,250000.0,financiado,7.0,risco,A,12000.0,7.49,0.15,12.0,1,0.0
8HJkpRUF-fE2T,2ZvSRMsR-G4Xz,xmkzYnFo-2cwt,24.0,40000.0,financiado,3.0,saude,A,10000.0,6.91,0.08,4.0,0,0.0
zSqbf13s-vYQn,R3x88FdN-uYA5,KInB176T-Atxx,23.0,41000.0,alugado,1.0,pessoal,C,10200.0,12.73,0.19,4.0,1,0.0
Bmr8b23Z-IyEL,uwocXbIZ-JPoN,TSXSq0Rp-fP76,30.0,58000.0,financiado,2.0,saude,B,8000.0,11.14,0.37,7.0,0,1.0
WE7yCKwI-ZlnH,QgtSQGoR-N5CZ,qKWmsWvD-X1y1,25.0,160000.0,financiado,1.0,ensino,B,3600.0,11.86,0.04,4.0,0,0.0
NfMOCLXS-NRJf,xMWvaKGM-fRSZ,qMnXHFLf-T4li,28.0,125000.0,financiado,12.0,saude,A,1000.0,7.37,0.03,4.0,1,0.0
Nvnm9CTH-C7k2,c8RSpyWK-RIGc,hNifEIBI-PIXQ,28.0,127500.0,financiado,5.0,pessoal,D,2500.0,15.7,0.07,4.0,0,1.0
TlX1XFhU-1nOE,eYw1jU0w-hBNF,v4ssLH7I-Gs7Y,38.0,140000.0,financiado,2.0,risco,B,3000.0,11.36,0.03,10.0,0,0.0
hK9rNdoH-ngvF,icgtSFND-uOfW,FsPdgxWK-msva,26.0,51500.0,proprio,10.0,pessoal,D,3500.0,16.07,0.22,4.0,0,1.0
yvpFGUgQ-mKFT,HoYqACFs-A2TN,2mjldbBl-CK6m,28.0,20000.0,alugado,0.0,pessoal,D,13750.0,15.31,0.51,4.0,0,1.0
3A3eQt9i-ymN5,WWROnHTZ-iuCu,yEwKtnal-JUqg,23.0,60000.0,alugado,4.0,ensino,C,3900.0,14.35,0.06,2.0,0,0.0
LHiNCTAj-LUj8,PqP1ejuL-Ki6o,higm9BYg-hIBy,37.0,68500.0,alugado,2.0,quitar,C,1500.0,12.73,0.16,4.0,0,1.0
Q0Opm4w1-JUGt,wAhreapv-hUpI,HsJG8iET-RkfO,22.0,52000.0,financiado,6.0,ensino,A,4500.0,6.76,0.09,3.0,0,0.0
uq0155IY-YTeP,cPOyTE4b-n5Cm,wC4AE1eM-8eKL,22.0,26000.0,alugado,0.0,quitar,B,2275.0,11.86,0.04,3.0,0,0.0
3KidGhfN-AjuF,bI9SDUi2-P99k,r3sS8XnY-kIfJ,28.0,57408.0,alugado,2.0,risco,C,4200.0,13.49,0.1,3.0,0,0.0
vNYYXDrL-WHCt,exd4CJKk-s3ml,e7zFh5Bg-yLXW,23.0,38000.0,alugado,0.0,risco,A,2500.0,5.79,0.06,19.0,0,0.0
R3XUEoLU-tcvG,OjaiQWgs-AShG,HJDUrovC-7osJ,40.0,45996.0,alugado,4.0,saude,A,12000.0,6.91,0.15,5.0,0,0.0
ovzojcOY-mWNW,YrsLklNM-QNw7,B9FbdWMe-2x6y,31.0,88560.0,financiado,16.0,ensino,A,5000.0,6.54,0.08,6.0,0,0.0
oxfr5wEr-pnjf,ta0p7RZp-Xsvu,SuQgao9z-seD6,27.0,15085.0,alugado,2.0,quitar,A,6000.0,7.51,0.2,14.0,0,0.0
RvwOqlp2-xHZu,FsK5JeS0-7Cuj,OWpqlTfj-B7BP,23.0,55000.0,financiado,7.0,saude,A,5875.0,6.17,0.08,8.0,0,0.0
AtehsKyP-PUm4,JZUwT5vk-NjBp,dx2Rxq9g-QLcH,22.0,60000.0,financiado,5.0,ensino,A,2800.0,6.92,0.06,6.0,0,0.0
8hCUbe7y-YFN5,gfP1sJ5n-Nu2J,eUAymzYi-fWwz,24.0,54000.0,financiado,5.0,saude,B,6000.0,10.59,0.19,3.0,0,0.0
BecjhS5z-OUvW,ZCHgaycA-wXoB,OLGcliQ7-B90C,28.0,49000.0,alugado,2.0,reforma,C,7200.0,13.98,0.11,3.0,0,0.0
vmBCPbcZ-uaZr,h0GTMzNz-4rG4,n2BN7bLK-T5vd,24.0,76000.0,alugado,6.0,ensino,C,4200.0,14.22,0.08,3.0,0,0.0
Pmvpbbop-jKHL,fUj2wbhY-RXi6,BYCjab1s-QlL1,22.0,43000.0,financiado,6.0,pessoal,D,8000.0,16.32,0.08,2.0,0,0.0
8oR3orjm-L4Bt,W6p1R3sz-uhZ9,OJOllNZF-NZaB,22.0,74000.0,financiado,6.0,risco,A,11000.0,8.49,0.07,2.0,0,0.0
aWKCNtBw-aIvr,zXE2lfIz-Y3ZH,Jsvou5E8-bSBw,23.0,69000.0,financiado,0.0,saude,A,3850.0,8.49,0.08,3.0,0,0.0
lJGJxFTG-RJaa,W3QjfBO2-jmhO,ukojXaZP-xW5p,24.0,74004.0,financiado,7.0,pessoal,A,10000.0,5.42,0.24,2.0,1,0.0
yAmXMHqc-TMpp,d7JaEUzh-p3Gy,DpszL64S-dqA4,31.0,26010.0,financiado,2.0,risco,B,7500.0,11.49,0.07,4.0,0,0.0
SsiuOmIu-yDyF,RE4vIUyJ-mkvs,H56BieLY-INBn,28.0,60000.0,proprio,0.0,quitar,B,7125.0,9.67,0.3,4.0,0,0.0
uDXkpGf0-Y1A3,BHHUzeUi-IwLJ,LMx5iYxc-1fTF,31.0,78000.0,financiado,0.0,risco,A,7500.0,7.51,0.16,6.0,0,0.0
Dwoy2eW7-xbmu,kWJLMt5l-AoyM,9qwMsGqz-c7OB,28.0,56148.0,financiado,12.0,risco,D,8400.0,16.89,0.14,7.0,0,0.0
6uQopa1f-E6PS,S91jbMIf-wa1o,PZmpaKE7-prkt,26.0,50000.0,proprio,8.0,risco,B,7000.0,9.91,0.05,2.0,1,0.0
f1BRRtoN-A34T,vNJtYQiC-2mhI,vbDpZoUy-vNKv,23.0,38000.0,alugado,5.0,ensino,C,10800.0,12.84,0.23,8.0,0,0.0
bt5Uhe31-1TmU,2OuPu8qh-deSt,QJ5BsRrA-bovW,23.0,45500.0,proprio,5.0,quitar,B,15000.0,11.99,0.31,10.0,0,1.0
797src1e-d6fu,ZZa3qkeO-1SRC,AdOENXTy-Eadr,21.0,30000.0,financiado,0.0,risco,C,4800.0,13.22,0.1,2.0,0,0.0
k6FaDYSo-3EoH,25adeb6B-qoXh,GUKnQqEC-zwLY,27.0,39000.0,alugado,0.0,ensino,A,5000.0,8.0,0.08,3.0,0,0.0
b1g1s0DY-68Hi,jBU3uRdf-ULsU,bGfHDztz-emUO,26.0,24480.0,alugado,0.0,quitar,B,4000.0,10.65,0.08,11.0,0,0.0
e6UBZCqm-1fnL,jQXqcT99-Stqj,FTtD03Gq-QJN3,25.0,24000.0,financiado,0.0,saude,G,24000.0,20.03,0.18,9.0,0,1.0
vxlC625g-S9KX,eGyULPP2-9DB5,bln3YuuK-KqkI,23.0,38400.0,financiado,2.0,pessoal,B,5000.0,11.36,0.08,2.0,0,0.0
7OIu1r6P-JCwW,L1PAn5bR-2DEl,Ry3jUlrW-w5qe,43.0,45000.0,financiado,3.0,pessoal,A,12000.0,5.79,0.15,9.0,0,0.0
Zydhfhl6-BCIY,4hP7LQjy-8KKi,POC6Blgt-dhRP,33.0,135000.0,proprio,0.0,pessoal,B,8500.0,11.83,0.14,17.0,0,0.0
XrdbJ2NT-8Otq,JCzGfrmR-muk6,b8bJFyze-0WBF,27.0,70000.0,alugado,11.0,ensino,A,7000.0,5.79,0.15,4.0,0,0.0
m7P04aoP-j6Qj,mbIeTf5T-bvr0,xv6SbeLE-llgj,23.0,30000.0,alugado,6.0,saude,D,20000.0,14.91,0.27,8.0,0,1.0
LcyCTCWU-5pJX,kFnTCjaM-Eii5,Lqz9nJSM-99H6,25.0,39000.0,alugado,9.0,ensino,B,6000.0,9.91,0.07,2.0,0,0.0
85qS4tWk-EAun,0CcnU6Qy-ZoQy,XIl6ckHm-QtOM,23.0,54000.0,financiado,2.0,pessoal,A,1400.0,6.99,0.06,17.0,1,0.0
TqMkt1FG-n6Oa,crUrpxPP-xEKt,aaFLrN54-aUvD,26.0,78000.0,financiado,7.0,ensino,A,15000.0,8.49,0.18,6.0,0,0.0
w3npzOMM-uxO9,fNPrwmOr-4Tc7,574levaM-6ns3,23.0,60000.0,financiado,8.0,pessoal,B,6000.0,10.99,0.12,13.0,0,0.0
6doDvOub-46nc,x8B2bLLP-a4WB,SYgcU162-5X5C,26.0,105000.0,financiado,9.0,reforma,B,15000.0,11.11,0.17,3.0,0,0.0
37bwvDgG-SIGY,GB16SgNY-nS7U,RQpXtXMT-TTzD,23.0,57000.0,alugado,0.0,risco,C,14650.0,12.61,0.24,2.0,1,0.0
S4p4YD98-2cEk,qPE6Pq5m-9fai,oLSFcnJB-BM2e,26.0,50026.0,alugado,3.0,saude,C,8000.0,13.72,0.28,9.0,0,0.0
4Yz2wD6i-8x80,ZukWobxi-Zt1p,wQvofUEu-LCgp,23.0,40000.0,alugado,3.0,saude,D,4900.0,15.95,0.07,3.0,0,1.0
OavP3Wac-a5oO,nJMigi3K-0p0O,GLxc73MO-DFdr,24.0,40000.0,alugado,3.0,quitar,D,2000.0,17.49,0.14,4.0,0,1.0
uZuX1g0d-LCu2,zA0IW8Y5-jhwh,YADGGBtR-ioML,33.0,50000.0,alugado,1.0,reforma,D,6000.0,14.59,0.12,2.0,0,0.0
BbisAIz3-ySFg,KWnDHsco-GZNk,mKhBI0au-I20M,32.0,52000.0,alugado,0.0,pessoal,D,7500.0,12.61,0.22,4.0,0,0.0
hoxwmYCK-CWcb,z0Dckh5D-9cmQ,LzbDDMps-LILZ,28.0,73073.0,financiado,8.0,ensino,D,29000.0,15.65,0.33,14.0,0,0.0
5DAR50TH-U89W,boG9fi69-Uqoy,q3zsrZLX-gyve,22.0,51900.0,financiado,5.0,pessoal,A,6000.0,5.42,0.07,7.0,0,0.0
fHHO36Ux-lMGm,CUIiC43Z-LmHG,5gZbx7TB-BYIY,23.0,50000.0,alugado,4.0,pessoal,A,6000.0,8.9,0.09,2.0,0,1.0
ouUd9080-vLm1,APDYSFwg-Zq4b,Y47z1aDd-Ziw1,33.0,130000.0,financiado,9.0,saude,A,10000.0,9.63,0.19,4.0,0,1.0
WXgJiuqx-UOyU,0dXJBCYJ-ti1S,GbKjGRS9-Bwee,27.0,140000.0,alugado,0.0,quitar,A,9600.0,6.91,0.07,9.0,1,0.0
fk0XqJDe-HChd,0royhM6s-Tj8X,hvX52v3H-EKC2,25.0,84996.0,financiado,3.0,quitar,B,10000.0,12.53,0.12,7.0,0,0.0
WQFxiLDX-jF9h,8ITzlEE4-W1X6,qZFFgtOj-MfKf,23.0,44400.0,alugado,0.0,pessoal,B,15000.0,9.99,0.2,4.0,1,0.0
O784tIsv-2hCG,v3gNZzhv-wFRy,yZ4jsfwe-rF3R,24.0,42000.0,alugado,1.0,risco,A,4000.0,7.51,0.15,10.0,0,0.0
LQoFioEX-ZpZc,yCNoyWOm-D7ls,mL9RqhKf-MGew,26.0,33000.0,alugado,4.0,saude,C,8000.0,13.61,0.22,3.0,0,0.0
psbFx3or-2S4I,uqKLAfKW-nAk0,tHuftLDn-tH9f,29.0,75000.0,alugado,3.0,risco,A,5750.0,8.0,0.08,8.0,0,0.0
IFb6iadg-yvPo,QiRU0nfF-AEa9,TcCFGKpI-LNX7,23.0,38500.0,financiado,2.0,quitar,A,8000.0,6.62,0.16,4.0,0,0.0
vbwEfJTD-LdID,I4Tb3kzR-E7bg,acIKqNfd-vQz0,35.0,52000.0,alugado,2.0,saude,B,7500.0,11.36,0.12,7.0,1,0.0
JAZ8yf9J-mhrx,KZZ0BZZR-nhso,ZAPnRvbZ-Mv6i,31.0,70000.0,financiado,11.0,pessoal,B,8000.0,12.12,0.22,2.0,0,1.0
7QhxfaMJ-s7IU,R26D310G-84SC,dhqp53NL-nT27,22.0,32000.0,alugado,0.0,saude,C,12000.0,15.96,0.26,2.0,0,0.0
JBsqYH3t-YWyO,47NN9iZu-Jl3J,OvT2xJd4-IoOz,25.0,48000.0,alugado,3.0,pessoal,A,10000.0,6.62,0.1,10.0,0,0.0
G1pWB5Bq-mkFg,h0oDhLmM-OrEm,FaLOpkEX-b7zW,25.0,31200.0,proprio,9.0,quitar,C,9000.0,15.96,0.17,7.0,0,0.0
3Fn6Bsv2-lENb,3Mb389gX-K7Cq,XYGmIWbj-Uqnc,22.0,42996.0,alugado,2.0,saude,A,10800.0,6.99,0.1,10.0,0,0.0
8b5caH2B-xpiM,0T2YFLWb-IZze,7jb5z2sX-SPBc,46.0,80000.0,financiado,8.0,quitar,A,12000.0,7.88,0.12,7.0,0,0.0
ZxLL6mXB-aSty,4YNBjFt8-2L1w,2e4iC5UG-nGi0,46.0,48000.0,alugado,1.0,saude,B,8000.0,11.46,0.11,8.0,0,1.0
WuDhHaAR-fJBO,pAx94umr-nbGX,NurOLU4T-muIO,22.0,29000.0,alugado,0.0,pessoal,A,1500.0,5.42,0.02,11.0,0,0.0
kUTULgeR-vPlJ,pZhNTnDh-yn4m,q19RQOIY-5hGy,25.0,50400.0,alugado,7.0,saude,C,10000.0,11.09,0.24,13.0,1,0.0
wa6BiaQp-5ZeR,htv0LsC4-usEZ,7f0xRW9K-zhXY,25.0,41004.0,proprio,9.0,ensino,A,3000.0,8.32,0.12,8.0,0,0.0
eRyZ6xNS-TKPp,xj9v9K9k-s3Wk,uNG1ccyi-hk4y,22.0,32400.0,alugado,7.0,ensino,C,15000.0,15.96,0.31,4.0,0,1.0
IDGox6g2-3ZAi,wueqO16Z-cdcG,pibb2lAG-G1DE,26.0,111000.0,alugado,1.0,pessoal,A,10000.0,8.59,0.24,2.0,0,0.0
7hJICk7Q-zCz1,IJHqTi1w-PEGa,QCIoQ2Z0-aFDN,24.0,40000.0,alugado,2.0,risco,A,4000.0,7.88,0.14,3.0,0,0.0
rtCx74Z1-eneQ,Xyppv91Z-69Pk,Uzelr67n-v7SG,22.0,41000.0,alugado,7.0,risco,A,7200.0,6.62,0.09,16.0,0,0.0
JQ5Ak42k-FPCW,03qBmqz8-wOso,ChWqblgd-hMf7,27.0,110000.0,financiado,3.0,ensino,C,14000.0,14.35,0.25,2.0,0,0.0
a5qlu70t-0D0M,MP37gHxu-f42a,mGR46RER-d7Iq,21.0,62000.0,financiado,2.0,risco,C,6500.0,13.98,0.06,2.0,0,0.0
Z8cri4qQ-5tMA,YKzBrAP7-vCAN,1a5HlocQ-Rk0y,23.0,35375.0,financiado,7.0,risco,B,5000.0,10.99,0.05,14.0,0,0.0
GFuFDtiF-xrM7,qZrvhJsP-XDEG,dcFfvJ5C-KYhQ,22.0,15000.0,alugado,0.0,risco,B,11800.0,10.95,0.34,4.0,1,1.0
EdBidPNB-ObWo,IBMbOuFj-f6ut,punGA0L4-ZEIO,30.0,114000.0,financiado,14.0,ensino,B,2100.0,11.86,0.03,6.0,1,0.0
ahTXSkbx-SZqO,b2xpTFYZ-JmMv,lAzELQh4-j1wH,25.0,115731.0,financiado,3.0,risco,D,13650.0,16.29,0.26,5.0,0,1.0
K82hwN8j-48mX,JUo3YYIM-A8uj,oFC6dtm9-Giua,22.0,70550.0,alugado,6.0,quitar,C,6900.0,12.87,0.18,6.0,1,0.0
7TlzCJO3-Gc8i,QxdBboWP-KKFh,kttTMdiG-Btea,30.0,42000.0,alugado,1.0,ensino,A,5000.0,7.49,0.21,6.0,0,0.0
