person_id,person_age,person_income,person_home_ownership,person_emp_length,person_id
1IeZPsfr-JF34,27,50000,Rent,0,1IeZPsfr-JF34
1ii0Bae1-iKx8,29,94000,Mortgage,9,1ii0Bae1-iKx8
1IJv5H2P-HOSA,27,62570,Mortgage,11,1IJv5H2P-HOSA
1IlPqkBJ-zQpv,23,55000,Mortgage,2,1IlPqkBJ-zQpv
1IMHnyvx-N1IH,22,75000,Mortgage,6,1IMHnyvx-N1IH
1iNHuGX1-vE1B,28,95680,Mortgage,12,1iNHuGX1-vE1B
1inXQzoZ-UbMA,27,58800,Mortgage,0,1inXQzoZ-UbMA
1iqKQzS8-YiHh,22,56400,Rent,2,1iqKQzS8-YiHh
1Irhlqb1-ohx2,24,43000,Mortgage,1,1Irhlqb1-ohx2
1iy2axIq-wyX8,27,24000,Mortgage,1,1iy2axIq-wyX8
1j1E3oml-NC4Z,27,23400,Rent,2,1j1E3oml-NC4Z
1j2cjPyg-0akt,23,50000,Own,3,1j2cjPyg-0akt
1j5hFy8U-cMQ2,25,49963,Mortgage,9,1j5hFy8U-cMQ2
1JAKxEAY-qEMF,27,19200,Own,3,1JAKxEAY-qEMF
1jegTv4C-mo8y,31,18996,Own,6,1jegTv4C-mo8y
1JFYbtqx-dD93,25,30000,Rent,NULL,1JFYbtqx-dD93
1JGqmjOz-pa44,30,96000,Mortgage,8,1JGqmjOz-pa44
1jgsPcmz-AtYM,43,60000,Mortgage,27,1jgsPcmz-AtYM
1jIakBfs-5b5r,22,33504,Rent,3,1jIakBfs-5b5r
1jJthPGt-vldX,22,75000,Rent,1,1jJthPGt-vldX
1jNnAefT-3KJQ,28,108000,Mortgage,6,1jNnAefT-3KJQ
1JnqA9F9-78JP,37,22800,Own,18,1JnqA9F9-78JP
1jzCJdeu-pS8b,25,14400,Own,7,1jzCJdeu-pS8b
1kbTzKLy-XuBK,46,80000,Mortgage,13,1kbTzKLy-XuBK
1KdFQljp-FKeY,28,54000,Own,13,1KdFQljp-FKeY
1KJoDUpB-SPNK,25,36400,Rent,2,1KJoDUpB-SPNK
1KTs8tfm-FKNn,26,48000,Mortgage,11,1KTs8tfm-FKNn
1kyLwKow-mqqO,25,45600,Rent,3,1kyLwKow-mqqO
1L1PCtv2-xbF9,29,135000,Mortgage,0,1L1PCtv2-xbF9
1l3BA4c5-JcPk,25,27048,Other,9,1l3BA4c5-JcPk
1LdhzFRe-fIqh,23,36000,Rent,1,1LdhzFRe-fIqh
1lIr1BNg-bf9Q,26,71400,Rent,10,1lIr1BNg-bf9Q
1llpAkja-DfPb,24,70000,Other,4,1llpAkja-DfPb
1LN0ZYwA-qIL1,33,124000,Own,10,1LN0ZYwA-qIL1
1lQBCfkM-1GAl,24,40000,Rent,3,1lQBCfkM-1GAl
1mC6dKni-Lnt9,33,15600,Own,1,1mC6dKni-Lnt9
1MEtjDqu-a02x,33,21600,Rent,3,1MEtjDqu-a02x
1Mge1PUc-rWYx,23,32400,Rent,0,1Mge1PUc-rWYx
1mHBR04x-Emhe,26,38000,Rent,5,1mHBR04x-Emhe
1mhlsiOy-fKZP,32,62000,Rent,1,1mhlsiOy-fKZP
1MjH1qXj-HujT,26,53000,Mortgage,9,1MjH1qXj-HujT
1MOsHXyM-4Kzh,26,101000,Mortgage,10,1MOsHXyM-4Kzh
1MrJNLzb-f0L4,22,24240,Rent,3,1MrJNLzb-f0L4
1MuFqruJ-UggS,21,24000,Rent,2,1MuFqruJ-UggS
1N2GaCC7-qQTA,29,130000,Mortgage,9,1N2GaCC7-qQTA
1n3POHD9-A2fO,24,24000,Rent,1,1n3POHD9-A2fO
1n4zgdvQ-WEWn,36,136000,Mortgage,0,1n4zgdvQ-WEWn
1N8BlWIH-XdiI,29,50400,Rent,6,1N8BlWIH-XdiI
1n9c7yhz-urfw,25,45600,Rent,2,1n9c7yhz-urfw
1NB911GB-7oJx,26,89000,Rent,NULL,1NB911GB-7oJx
1ncN23wi-XU46,33,190000,Mortgage,10,1ncN23wi-XU46
1NcZfWPc-KxSg,35,150000,Mortgage,16,1NcZfWPc-KxSg
1nHTLcST-GeQE,33,74520,Rent,4,1nHTLcST-GeQE
1NIBid6l-6J8r,23,50000,Rent,6,1NIBid6l-6J8r
1NIkDBQY-phhf,27,36500,Rent,3,1NIkDBQY-phhf
1NkJLsWT-BQSK,24,34300,Rent,4,1NkJLsWT-BQSK
1NKTqOca-ngj5,38,36400,Rent,1,1NKTqOca-ngj5
1NPt8W4z-0gs8,23,21000,Rent,6,1NPt8W4z-0gs8
1nrygsns-YmJ3,21,26000,Rent,5,1nrygsns-YmJ3
1NxqSBhr-y4z5,31,30000,Rent,NULL,1NxqSBhr-y4z5
1NYgunjf-S6dh,31,65800,Rent,15,1NYgunjf-S6dh
1o7bAF1F-B1tH,22,32000,Rent,0,1o7bAF1F-B1tH
1O9mHRBu-iGaq,22,41300,Rent,6,1O9mHRBu-iGaq
1oaTsthG-whDm,24,75360,Own,4,1oaTsthG-whDm
1ocpbjSJ-z6di,31,135000,Mortgage,12,1ocpbjSJ-z6di
1OGT7850-J8sK,22,30000,Rent,7,1OGT7850-J8sK
1okSWYWE-x6M4,27,44004,Mortgage,2,1okSWYWE-x6M4
1OO3uPAf-a5JM,26,63096,Mortgage,1,1OO3uPAf-a5JM
1ooolPGP-E9f3,24,76000,Mortgage,9,1ooolPGP-E9f3
1OpydYOQ-3Xss,29,138000,Mortgage,0,1OpydYOQ-3Xss
1OyZ1doj-yai2,26,37820,Mortgage,3,1OyZ1doj-yai2
1oZlskIK-7vrN,24,72000,Rent,6,1oZlskIK-7vrN
1pDYDgjT-Q2QS,26,108000,Mortgage,8,1pDYDgjT-Q2QS
1PeK2HzO-5yF8,36,40000,Own,2,1PeK2HzO-5yF8
1phG8oPs-xyNd,23,84000,Rent,5,1phG8oPs-xyNd
1PIv3g4K-hXUE,58,100000,Rent,6,1PIv3g4K-hXUE
1PlUc0s7-34sy,24,87996,Rent,8,1PlUc0s7-34sy
1PmGyRje-TXdO,29,44000,Rent,14,1PmGyRje-TXdO
1PRrLONp-qaB0,23,61200,Rent,7,1PRrLONp-qaB0
1PycETDW-geLt,35,83234,Mortgage,19,1PycETDW-geLt
1PYXXwkQ-cBCH,41,50780,Mortgage,14,1PYXXwkQ-cBCH
1q0sSIQ3-2CMQ,24,40000,Rent,0,1q0sSIQ3-2CMQ
1q866Mww-5Z5C,30,30000,Own,4,1q866Mww-5Z5C
1q8rHuMD-nK0o,21,118000,Own,5,1q8rHuMD-nK0o
1QnOzAoH-8pJc,70,30000,Rent,NULL,1QnOzAoH-8pJc
1qv9viEc-ndhs,24,65000,Mortgage,5,1qv9viEc-ndhs
1RBQhf5e-N5Po,23,30000,,6,1RBQhf5e-N5Po
1rdL14Ha-sCjO,50,41496,Rent,9,1rdL14Ha-sCjO
1rhMb8Nh-JzzK,23,38896,Rent,2,1rhMb8Nh-JzzK
1rjl0xuS-NjrS,27,22800,Rent,5,1rjl0xuS-NjrS
1RMeQDX0-pCbp,31,90000,Mortgage,8,1RMeQDX0-pCbp
1RMIbIlG-NUYK,28,49861,Rent,2,1RMIbIlG-NUYK
1Ru2RuS9-1Av2,23,60000,Mortgage,6,1Ru2RuS9-1Av2
1RuYnawr-rhnj,25,108000,Mortgage,5,1RuYnawr-rhnj
1ryO7Ez8-Z2yQ,25,63720,Mortgage,8,1ryO7Ez8-Z2yQ
1s3UkXQN-6fEC,42,125000,,5,1s3UkXQN-6fEC
1S4uBDg4-g12i,28,50004,Rent,9,1S4uBDg4-g12i
1S5Erham-Qtlr,23,90000,Rent,5,1S5Erham-Qtlr
1SCNkZcm-kN62,23,43000,Mortgage,7,1SCNkZcm-kN62
1sFwYKeI-uGLy,26,64999,Mortgage,11,1sFwYKeI-uGLy
1sIbuD59-o8GB,25,60000,Rent,9,1sIbuD59-o8GB
1SJ36mD6-aKAM,26,49000,Mortgage,10,1SJ36mD6-aKAM
1SlXAqsL-qU6J,24,195000,Mortgage,4,1SlXAqsL-qU6J
1sO25o4k-9W6H,24,23000,Rent,2,1sO25o4k-9W6H
1sPDO4Wp-iuA5,33,42996,Rent,2,1sPDO4Wp-iuA5
1sQnYc1R-O6kH,25,150000,Mortgage,9,1sQnYc1R-O6kH
1SRi5utX-a2jn,37,80000,Mortgage,18,1SRi5utX-a2jn
1SwcyINn-AF8m,24,25000,Rent,3,1SwcyINn-AF8m
1t2Z3bkR-7STd,24,58000,Rent,5,1t2Z3bkR-7STd
1t3hapQ1-ZCno,24,50000,Mortgage,2,1t3hapQ1-ZCno
1t6NjPwZ-LSW2,24,45000,Mortgage,8,1t6NjPwZ-LSW2
1TBm8nKN-ht0z,29,50000,Mortgage,5,1TBm8nKN-ht0z
1TBOF9Ot-53ka,22,43200,Mortgage,NULL,1TBOF9Ot-53ka
1TE6ZkoF-oFJW,22,24000,Mortgage,2,1TE6ZkoF-oFJW
1TeCZtzp-sjBm,22,60000,Mortgage,6,1TeCZtzp-sjBm
1tG7Gs3v-eRSj,23,115000,Rent,2,1tG7Gs3v-eRSj
1tiE5XDB-iGY2,30,90000,Mortgage,4,1tiE5XDB-iGY2
1tMdRtB3-quDb,32,50000,Rent,0,1tMdRtB3-quDb
1tpgNfNh-h6oo,26,56000,Mortgage,10,1tpgNfNh-h6oo
1TQ8tuq7-bIRS,27,35000,Rent,0,1TQ8tuq7-bIRS
1u6o6umZ-HqwW,34,85000,Mortgage,6,1u6o6umZ-HqwW
1UabRZBo-eDyo,28,91800,Mortgage,4,1UabRZBo-eDyo
1UaijE8n-d53n,25,62050,Mortgage,4,1UaijE8n-d53n
1uCrwF8N-DjZd,24,40000,Own,4,1uCrwF8N-DjZd
1UCvP4j0-ql8v,26,105000,Own,10,1UCvP4j0-ql8v
1UHXyh6e-08Ch,26,48000,Mortgage,7,1UHXyh6e-08Ch
1UI7o2BC-RiPe,21,23000,Mortgage,2,1UI7o2BC-RiPe
1UiGOR3l-TihK,21,32000,Mortgage,NULL,1UiGOR3l-TihK
1uJYHQ1O-2lPb,31,100000,Mortgage,6,1uJYHQ1O-2lPb
1UK65u9c-JzWc,28,86000,Mortgage,12,1UK65u9c-JzWc
1ukWofOo-DcMi,45,34000,Rent,1,1ukWofOo-DcMi
1uLdz6qT-obup,22,71004,Rent,6,1uLdz6qT-obup
1uWNKTIE-TrgN,NULL,NULL,Rent,8,1uWNKTIE-TrgN
1uyXenbj-zWrD,28,78000,Mortgage,1,1uyXenbj-zWrD
1W4cm6By-3ASN,25,30000,Own,9,1W4cm6By-3ASN
1wbqWFvM-OaZT,32,22000,Rent,9,1wbqWFvM-OaZT
1WMzk5W9-2BGN,25,37000,Rent,2,1WMzk5W9-2BGN
1wtXxdeC-mPn4,24,75000,Rent,8,1wtXxdeC-mPn4
1X717kuU-HXQY,23,53352,Rent,3,1X717kuU-HXQY
1X7oBeHa-RPKt,24,24000,Rent,2,1X7oBeHa-RPKt
1XDbttSO-8Pcy,22,21600,Rent,0,1XDbttSO-8Pcy
1XERU9F8-NYLX,31,60000,Mortgage,4,1XERU9F8-NYLX
1XH1IuiI-zoTQ,22,36000,Mortgage,6,1XH1IuiI-zoTQ
1xN2APxO-PMwu,36,30996,Rent,2,1xN2APxO-PMwu
1xp7BR9L-HAaW,23,20400,Rent,4,1xp7BR9L-HAaW
1XQKa37W-IUdx,26,88000,Mortgage,6,1XQKa37W-IUdx
1xWb1IoI-1fg8,24,60000,Mortgage,7,1xWb1IoI-1fg8
1XyOsDjl-u67M,29,95000,Rent,1,1XyOsDjl-u67M
1y1E0M6Y-GA0m,22,41600,Own,4,1y1E0M6Y-GA0m
1Y8Ek92d-n4Il,23,66912,Mortgage,7,1Y8Ek92d-n4Il
1Y8v8Rjp-lU8x,30,52576,Rent,3,1Y8v8Rjp-lU8x
1YDSAPgo-AT1g,21,18456,Rent,2,1YDSAPgo-AT1g
1ygokO6Y-YSo1,23,85000,Mortgage,7,1ygokO6Y-YSo1
1YHsXohP-xYOS,29,70000,Mortgage,13,1YHsXohP-xYOS
1yiiuvWp-QWex,55,54000,Rent,4,1yiiuvWp-QWex
1Yk50u72-70j7,26,84000,Mortgage,5,1Yk50u72-70j7
1YpgYTfY-ERvr,21,39000,Mortgage,5,1YpgYTfY-ERvr
1yROr7EN-RQqn,33,56136,Rent,12,1yROr7EN-RQqn
1ythOWdU-DJOK,26,80171,Rent,3,1ythOWdU-DJOK
1yuXAyLZ-RTg6,23,125000,Other,4,1yuXAyLZ-RTg6
1yvdz8Gn-qojC,24,120000,Mortgage,0,1yvdz8Gn-qojC
1YzH8KIe-37Ar,24,22000,Rent,NULL,1YzH8KIe-37Ar
1yZJLMwz-AZm1,26,75000,Rent,1,1yZJLMwz-AZm1
1yzN9CMm-25Gu,25,109000,Mortgage,9,1yzN9CMm-25Gu
1z1aIgMs-fWCU,24,90996,Mortgage,2,1z1aIgMs-fWCU
1ZERNB4W-ihSM,29,35568,Mortgage,5,1ZERNB4W-ihSM
1ZfZsd8O-Ey7Y,24,238000,Mortgage,2,1ZfZsd8O-Ey7Y
1Zojn5f8-Cetj,21,36000,Rent,0,1Zojn5f8-Cetj
1ZYf8uwp-NYc3,31,138000,Mortgage,0,1ZYf8uwp-NYc3
200Uwzrt-s2MA,25,90900,Rent,9,200Uwzrt-s2MA
20hPpRja-g8av,29,30000,Rent,4,20hPpRja-g8av
20IofNGN-9bLP,31,552000,Rent,0,20IofNGN-9bLP
20qzekPx-OU9z,25,115000,Mortgage,4,20qzekPx-OU9z
20tvM7fX-6NGi,28,56100,Rent,9,20tvM7fX-6NGi
20tWiDi9-0L3P,27,84000,Rent,0,20tWiDi9-0L3P
216wErwS-P2XZ,31,40000,Rent,1,216wErwS-P2XZ
21MwcQBw-zHOx,27,170496,Mortgage,3,21MwcQBw-zHOx
22Mz5g3y-DWmL,27,68004,Mortgage,2,22Mz5g3y-DWmL
22OlInBU-ab8d,27,129700,Mortgage,1,22OlInBU-ab8d
23aDTOwa-DMGT,24,95610,Mortgage,8,23aDTOwa-DMGT
23oBzcg5-ZiMd,41,66000,Mortgage,20,23oBzcg5-ZiMd
23UWlnFm-Apcq,23,60000,Rent,2,23UWlnFm-Apcq
241xrB6M-IM9U,33,125000,Own,17,241xrB6M-IM9U
24Avehoa-7DAz,27,100000,Mortgage,1,24Avehoa-7DAz
24IfOKPp-n2Y9,24,110000,Rent,8,24IfOKPp-n2Y9
24MDvPU5-tC7q,29,153000,Own,13,24MDvPU5-tC7q
24nLsPmC-WyBa,22,25000,Own,1,24nLsPmC-WyBa
24Yz9oUF-QpJJ,25,54000,Mortgage,7,24Yz9oUF-QpJJ
258icY8z-MLzq,22,42000,Rent,6,258icY8z-MLzq
25aolTGA-6Dps,33,53000,Rent,6,25aolTGA-6Dps
25vYf9ZC-bhLH,22,25788,Own,2,25vYf9ZC-bhLH
25x0n4G1-cjMr,28,81000,Mortgage,11,25x0n4G1-cjMr
265P88bY-iOZo,23,38000,Rent,4,265P88bY-iOZo
26b8sI1W-keYc,48,66000,Rent,6,26b8sI1W-keYc
26TH3jpZ-wE9j,23,69996,Mortgage,7,26TH3jpZ-wE9j
26vxEAko-CouY,28,120000,Mortgage,0,26vxEAko-CouY
26Zet7vj-chbW,24,122000,Rent,4,26Zet7vj-chbW
2724922Q-sYee,32,86800,Mortgage,6,2724922Q-sYee
2776sZqN-LaWC,22,82000,Rent,4,2776sZqN-LaWC
279Zn4f7-DzBK,41,62500,Mortgage,17,279Zn4f7-DzBK
27yc21lz-GvUj,30,98000,Mortgage,8,27yc21lz-GvUj
283zsKkk-MN9S,23,108000,Mortgage,5,283zsKkk-MN9S
28jQM8it-Qdp8,22,28500,Rent,3,28jQM8it-Qdp8
28jQpWHt-Z8WJ,28,86000,Mortgage,6,28jQpWHt-Z8WJ
28XSawMJ-Xt2K,38,61000,Rent,0,28XSawMJ-Xt2K
2aabCXGX-8hnj,22,26400,Mortgage,NULL,2aabCXGX-8hnj
2AEnpBQ4-aFgj,27,36200,Rent,2,2AEnpBQ4-aFgj
2aGpid3F-2v22,43,42000,Rent,4,2aGpid3F-2v22
2AoleXfn-xcvN,28,84000,Rent,7,2AoleXfn-xcvN
2Arimgvk-Loqu,24,120000,Mortgage,8,2Arimgvk-Loqu
2ArucmuD-su2S,34,33600,Mortgage,4,2ArucmuD-su2S
2AuI7JjL-5KLJ,27,160000,Mortgage,12,2AuI7JjL-5KLJ
2awR0GPZ-6WYr,29,43680,Own,0,2awR0GPZ-6WYr
2b5EgzE7-BeM0,27,54000,Rent,11,2b5EgzE7-BeM0
2B8r04ug-TgXh,32,240000,Mortgage,5,2B8r04ug-TgXh
2BbIY8ly-tKuF,27,58000,Rent,0,2BbIY8ly-tKuF
2beXLy0h-3MEh,37,60000,Rent,1,2beXLy0h-3MEh
2bH9Byg7-QUq0,22,60000,Mortgage,6,2bH9Byg7-QUq0
2C4gMtQH-cgo8,27,160669,Mortgage,3,2C4gMtQH-cgo8
2c5TJeBX-Bhaz,37,85000,Rent,3,2c5TJeBX-Bhaz
2CR7r4m3-1mq4,31,48996,Rent,9,2CR7r4m3-1mq4
2Cu7EvyD-I0Pu,24,14880,Rent,2,2Cu7EvyD-I0Pu
2cWYZcJS-87w3,23,100000,Rent,4,2cWYZcJS-87w3
2D1ZG7Ak-D1uz,29,49000,Rent,3,2D1ZG7Ak-D1uz
2D8U8bJh-WT4h,36,35000,,1,2D8U8bJh-WT4h
2Dd73YGl-YUHC,24,26000,Rent,6,2Dd73YGl-YUHC
2deqBlvq-3Lts,22,57500,Rent,1,2deqBlvq-3Lts
2dX7NwJa-3WCe,23,36000,Mortgage,7,2dX7NwJa-3WCe
2DYBhjLz-rzYp,27,26400,Rent,2,2DYBhjLz-rzYp
2e0AaXaC-h4e1,31,80000,Own,13,2e0AaXaC-h4e1
2E2Jp2gN-3Rc2,53,95000,Own,24,2E2Jp2gN-3Rc2
2E6nm3lR-cgHm,28,29000,Rent,4,2E6nm3lR-cgHm
2ebYikdX-Na9z,30,45000,Rent,0,2ebYikdX-Na9z
2eiK38yE-rpnn,23,80000,Rent,2,2eiK38yE-rpnn
2EnluX4L-cat0,23,111150,Mortgage,1,2EnluX4L-cat0
2eNqQohB-WEir,25,36000,Rent,4,2eNqQohB-WEir
2EW7JExs-DW9K,23,38000,Rent,7,2EW7JExs-DW9K
2F5g1Tz6-y8eF,23,60000,Mortgage,8,2F5g1Tz6-y8eF
2F5TaIcg-lSPI,23,57000,Own,7,2F5TaIcg-lSPI
2fJ1xZJb-offU,24,35000,Rent,8,2fJ1xZJb-offU
2fTnZkvS-Q4nj,28,30000,Mortgage,4,2fTnZkvS-Q4nj
2fvqKIJe-gz89,23,43200,Rent,2,2fvqKIJe-gz89
2fwWbnjd-fFIS,29,30000,Rent,NULL,2fwWbnjd-fFIS
2fZ4sOaf-tXML,34,60000,Mortgage,6,2fZ4sOaf-tXML
2G5iztmS-qjb6,22,NULL,Mortgage,6,2G5iztmS-qjb6
2Gak8MDt-xlBg,49,82000,Mortgage,4,2Gak8MDt-xlBg
2gAR8UN8-A2lT,23,64000,Rent,7,2gAR8UN8-A2lT
2GeyxjEe-CZYi,27,125000,Mortgage,11,2GeyxjEe-CZYi
2GgXfQpq-wUf2,23,75000,Mortgage,5,2GgXfQpq-wUf2
2gLYB9Tf-1q6w,23,60000,Rent,1,2gLYB9Tf-1q6w
2gRdpnIu-9jNf,25,45600,Rent,6,2gRdpnIu-9jNf
2GUFa9Kw-oCGZ,24,32000,Mortgage,5,2GUFa9Kw-oCGZ
2gxElbKq-2qZo,21,70000,Mortgage,5,2gxElbKq-2qZo
2H3XhXvj-Td2w,35,NULL,Mortgage,15,2H3XhXvj-Td2w
2H7GdBKh-lY8E,23,98000,Mortgage,7,2H7GdBKh-lY8E
2Hf5au1p-URYy,24,65000,Mortgage,0,2Hf5au1p-URYy
2hISp6c5-GQJs,21,80000,Mortgage,5,2hISp6c5-GQJs
2hNdneQX-sHTY,26,39996,Rent,10,2hNdneQX-sHTY
2HOXzdUR-G3XD,24,47000,Rent,3,2HOXzdUR-G3XD
2hWbgp3A-RXnZ,25,40000,Rent,0,2hWbgp3A-RXnZ
2HX6Cowa-SyNz,23,54000,Rent,3,2HX6Cowa-SyNz
2I5W47MY-Zism,44,80100,Mortgage,16,2I5W47MY-Zism
2IEaY2jy-aTF5,26,15600,Rent,5,2IEaY2jy-aTF5
2iEy5fwH-UfXQ,25,59623,Mortgage,9,2iEy5fwH-UfXQ
2Ig9vghv-WTxz,24,40000,Rent,3,2Ig9vghv-WTxz
2IjzDrpF-gkiZ,23,112800,Mortgage,3,2IjzDrpF-gkiZ
2ijzeG7F-txnP,24,243600,Mortgage,6,2ijzeG7F-txnP
2iNvIu93-9Jam,24,30000,Rent,6,2iNvIu93-9Jam
2iPLL4H7-OG2b,27,44000,Rent,5,2iPLL4H7-OG2b
2iR526L7-7ktG,30,19968,Rent,3,2iR526L7-7ktG
2IUZG7jB-AlSR,30,80004,Rent,2,2IUZG7jB-AlSR
2iZCMMR8-TTdy,22,23000,Rent,6,2iZCMMR8-TTdy
2j8gNEFh-EjYE,32,150000,Mortgage,NULL,2j8gNEFh-EjYE
2j9aYM3b-Nvsn,22,42996,Rent,3,2j9aYM3b-Nvsn
2JCHK1TI-6z4n,24,43995,Rent,NULL,2JCHK1TI-6z4n
2jhcDM5S-lIgH,43,98600,Mortgage,0,2jhcDM5S-lIgH
2JNXjB5o-hpRd,23,78000,Rent,5,2JNXjB5o-hpRd
2JRDAjs1-52Kr,28,58600,Other,1,2JRDAjs1-52Kr
2jv8RRwg-LP98,33,58344,Rent,5,2jv8RRwg-LP98
2JwMLoTK-cCSD,44,36000,Rent,0,2JwMLoTK-cCSD
2jxYgJUz-eYui,31,30000,Rent,2,2jxYgJUz-eYui
2K9hiwdm-KRlZ,27,42000,Mortgage,2,2K9hiwdm-KRlZ
2kmJOaxc-P7qp,24,105804,Mortgage,NULL,2kmJOaxc-P7qp
2KpOO9zX-11N0,61,53000,Mortgage,3,2KpOO9zX-11N0
2ksUhCCf-615j,24,48000,Own,8,2ksUhCCf-615j
2KyN2687-cNFh,27,65000,Mortgage,11,2KyN2687-cNFh
2lgbcwzM-oODb,27,33600,Rent,11,2lgbcwzM-oODb
2LT1fn3z-FQkX,23,48600,Mortgage,7,2LT1fn3z-FQkX
2LtHXCaZ-v38v,51,76960,Mortgage,0,2LtHXCaZ-v38v
2m0C2SrX-Ff8S,22,34900,Mortgage,4,2m0C2SrX-Ff8S
2m4QzmsA-16Pl,24,51000,Rent,2,2m4QzmsA-16Pl
2M941Hnj-11Su,23,41017,Rent,6,2M941Hnj-11Su
2mAZaq7F-Hk4U,33,35000,Mortgage,3,2mAZaq7F-Hk4U
2mFUswaL-EriQ,31,46000,Mortgage,5,2mFUswaL-EriQ
2Mo3qdZZ-u3fl,25,32000,Rent,1,2Mo3qdZZ-u3fl
2MtKHTSE-XHYF,30,42000,Own,NULL,2MtKHTSE-XHYF
2MY0oUPM-uyLM,32,99600,Mortgage,6,2MY0oUPM-uyLM
2mYFpZie-awHI,23,40000,Rent,1,2mYFpZie-awHI
2mYyw9Y2-I9Xv,23,111000,Rent,7,2mYyw9Y2-I9Xv
2N5Deky7-LZkd,23,26000,Mortgage,3,2N5Deky7-LZkd
2nBxSH1A-I6pz,33,50800,Rent,16,2nBxSH1A-I6pz
2NlqqIEW-QrQ1,34,103000,Mortgage,5,2NlqqIEW-QrQ1
2NWromDA-8OnQ,25,63000,Mortgage,6,2NWromDA-8OnQ
2nYpe23B-A9yQ,30,65000,Mortgage,2,2nYpe23B-A9yQ
2O1M3tMG-8WNZ,30,36000,Rent,2,2O1M3tMG-8WNZ
2O5lQELA-d5Sx,30,55000,Mortgage,13,2O5lQELA-d5Sx
2o7nxYC7-6Cf6,36,30000,Rent,0,2o7nxYC7-6Cf6
2OAU2PR4-Hi1i,39,45000,Mortgage,4,2OAU2PR4-Hi1i
2Ocz3iG8-lwlr,26,88596,Rent,3,2Ocz3iG8-lwlr
2OeOSvyk-FHun,25,66000,Own,9,2OeOSvyk-FHun
2OgIDkJR-a2FD,27,54400,Mortgage,11,2OgIDkJR-a2FD
2oP16JhG-F8XW,22,66000,Own,6,2oP16JhG-F8XW
2OuKF1S9-DimT,22,68000,Mortgage,6,2OuKF1S9-DimT
2Ow8K7ol-jciQ,32,45996,Rent,2,2Ow8K7ol-jciQ
2p6lMMcU-8LlM,30,155000,Rent,9,2p6lMMcU-8LlM
2P7dOMMF-PXbg,21,50350,Rent,3,2P7dOMMF-PXbg
2pBks2nP-EkNN,26,80000,Rent,NULL,2pBks2nP-EkNN
2pCIfO9E-WiqO,24,59000,Own,2,2pCIfO9E-WiqO
2PCqcdsM-ChHS,33,38500,Rent,1,2PCqcdsM-ChHS
2pfe4UXQ-P13z,27,52000,Rent,0,2pfe4UXQ-P13z
2PGiqapk-bHPK,48,140000,Mortgage,4,2PGiqapk-bHPK
2plW7LDK-7JNy,21,32000,Rent,0,2plW7LDK-7JNy
2PWPwIay-36Uf,31,43000,Rent,15,2PWPwIay-36Uf
2q0RObIB-NfJb,26,14400,Rent,NULL,2q0RObIB-NfJb
2q2N0nqs-IMA5,35,84996,Rent,12,2q2N0nqs-IMA5
2q7U0Erm-YIGA,22,40000,Rent,4,2q7U0Erm-YIGA
2QBI8Qdq-GwwM,21,65004,Mortgage,5,2QBI8Qdq-GwwM
2qEcLfNb-qZ1Y,23,58650,Rent,7,2qEcLfNb-qZ1Y
2qGyeyKT-w2Jl,37,43000,Rent,0,2qGyeyKT-w2Jl
2QHZUrEo-QYBF,37,85000,Own,3,2QHZUrEo-QYBF
2qL2TpcA-3UO0,26,108000,Mortgage,4,2qL2TpcA-3UO0
2QNqmFlb-Qcda,45,52680,Rent,0,2QNqmFlb-Qcda
2qNsz1qK-xkA1,30,144000,Mortgage,12,2qNsz1qK-xkA1
2qnz5ILt-bIZi,24,40000,Rent,8,2qnz5ILt-bIZi
2qrs4lRR-X4OP,27,35000,Rent,4,2qrs4lRR-X4OP
2r2X7NGW-UnFe,27,65000,Rent,0,2r2X7NGW-UnFe
2r62z2Rs-5hFi,22,89250,Mortgage,6,2r62z2Rs-5hFi
2rBqAQ4G-OaJU,25,30000,Mortgage,9,2rBqAQ4G-OaJU
2rbwz6KO-bwGZ,25,150000,Mortgage,9,2rbwz6KO-bwGZ
2RC2phRH-HyQQ,23,65000,Rent,0,2RC2phRH-HyQQ
2RDFhRYK-Pfmh,25,55000,Rent,2,2RDFhRYK-Pfmh
2riblH3E-x7tq,35,35300,Rent,0,2riblH3E-x7tq
2rjesHP6-4Ck0,26,40000,Mortgage,6,2rjesHP6-4Ck0
2rjOROlp-6aqe,23,37000,Rent,7,2rjOROlp-6aqe
2RKx610g-s1Gn,25,40000,Rent,9,2RKx610g-s1Gn
2Rn1l4Wb-C6Us,26,65004,Mortgage,10,2Rn1l4Wb-C6Us
2RppaIsE-DUiR,28,39000,Rent,6,2RppaIsE-DUiR
2rxu5CGM-fZa3,23,100000,Mortgage,7,2rxu5CGM-fZa3
2S3tZW0N-9u2R,47,40000,Mortgage,0,2S3tZW0N-9u2R
2SMkEiY1-lfZF,NULL,45000,,3,2SMkEiY1-lfZF
2srHce4i-jImo,26,80000,Rent,10,2srHce4i-jImo
2sX3dxtI-g3Je,28,120000,Mortgage,12,2sX3dxtI-g3Je
2t0KNhlF-sgyP,23,62000,Mortgage,3,2t0KNhlF-sgyP
2T5bdmKT-g3A8,30,48996,Rent,1,2T5bdmKT-g3A8
2T5myAyp-z7nw,57,64000,Rent,20,2T5myAyp-z7nw
2TfQHQcU-cICJ,35,106369,Mortgage,2,2TfQHQcU-cICJ
